reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
bfa,Burkina Faso,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,30917,0,112,98
bfa,Burkina Faso,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,390243,47299,119,96
bfa,Burkina Faso,rus,Russian Federation,06,Product of the chemicals or allied industries,32,3868,0,116,80
bfa,Burkina Faso,rus,Russian Federation,05,Mineral products,25,4000,0,109,95
bfa,Burkina Faso,rus,Russian Federation,20,Miscellaneous manufactured articles,95,5731,0,104,91
bfa,Burkina Faso,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,15774,0,85,109
bfa,Burkina Faso,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,520136,0,91,103
bfa,Burkina Faso,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,1448,0,116,88
bfa,Burkina Faso,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,26295,0,120,109
bfa,Burkina Faso,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,151630,0,119,96
bfa,Burkina Faso,rus,Russian Federation,11,Textile and textile articles,63,914,0,114,108
bfa,Burkina Faso,rus,Russian Federation,20,Miscellaneous manufactured articles,94,36764,0,99,103
bfa,Burkina Faso,rus,Russian Federation,15,Base metals and articles of base metal,82,180,0,132,96
bfa,Burkina Faso,rus,Russian Federation,20,Miscellaneous manufactured articles,96,1883,0,95,90
bfa,Burkina Faso,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,193,0,108,88
bfa,Burkina Faso,rus,Russian Federation,01,Live animals and animal products,05,0,4864,74,61
bdi,Burundi,rus,Russian Federation,06,Product of the chemicals or allied industries,31,14925141,0,95,51
bdi,Burundi,rus,Russian Federation,02,Vegetable products,10,51053692,0,67,65
bdi,Burundi,rus,Russian Federation,20,Miscellaneous manufactured articles,96,13310,101,79,84
bdi,Burundi,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,276008,282,117,114
khm,Cambodia,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,71162539,0,26,89
khm,Cambodia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,5192575,954997,62,65
khm,Cambodia,rus,Russian Federation,15,Base metals and articles of base metal,72,324134,0,113,74
khm,Cambodia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,1603804,0,105,97
khm,Cambodia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,176362,0,80,85
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,847838,0,67,91
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,31,2026266,0,111,51
khm,Cambodia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,418903,0,117,117
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,33,114823,0,94,95
khm,Cambodia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,540830,473208,90,62
khm,Cambodia,rus,Russian Federation,20,Miscellaneous manufactured articles,95,24007,420468,88,54
khm,Cambodia,rus,Russian Federation,11,Textile and textile articles,63,90664,41757,67,73
khm,Cambodia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,5955,0,75,68
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,4514,0,109,87
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,32,30131,0,102,80
khm,Cambodia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,5036,0,98,109
khm,Cambodia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,56198,798807,117,71
khm,Cambodia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,751794,0,96,103
khm,Cambodia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,1698,0,102,91
khm,Cambodia,rus,Russian Federation,15,Base metals and articles of base metal,76,655,0,121,92
khm,Cambodia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,2358880,1023465,89,72
khm,Cambodia,rus,Russian Federation,15,Base metals and articles of base metal,73,6229,0,130,103
khm,Cambodia,rus,Russian Federation,99,NA,99,7190,15236,104,82
khm,Cambodia,rus,Russian Federation,11,Textile and textile articles,62,0,16921427,131,30
khm,Cambodia,rus,Russian Federation,02,Vegetable products,09,0,296235,105,68
khm,Cambodia,rus,Russian Federation,11,Textile and textile articles,61,0,169612694,126,15
khm,Cambodia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,0,20553966,124,29
khm,Cambodia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,0,906254,123,44
khm,Cambodia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,0,48343,105,50
khm,Cambodia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,99458,4329,78,76
khm,Cambodia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,0,205378,69,21
khm,Cambodia,rus,Russian Federation,20,Miscellaneous manufactured articles,96,0,696594,128,49
khm,Cambodia,rus,Russian Federation,02,Vegetable products,10,1206984,11966129,107,17
cmr,Cameroon,rus,Russian Federation,02,Vegetable products,10,213044236,0,34,65
cmr,Cameroon,rus,Russian Federation,15,Base metals and articles of base metal,72,25560166,0,83,74
cmr,Cameroon,rus,Russian Federation,06,Product of the chemicals or allied industries,31,70930878,0,68,51
cmr,Cameroon,rus,Russian Federation,05,Mineral products,27,42036297,0,92,91
cmr,Cameroon,rus,Russian Federation,01,Live animals and animal products,03,16342519,0,33,77
cmr,Cameroon,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,6982091,0,81,97
cmr,Cameroon,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,365799,0,70,99
cmr,Cameroon,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,893968,0,93,96
cmr,Cameroon,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,569285,0,92,109
cmr,Cameroon,rus,Russian Federation,15,Base metals and articles of base metal,73,375745,0,94,103
cmr,Cameroon,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,927963,289838,100,85
cmr,Cameroon,rus,Russian Federation,02,Vegetable products,07,733922,0,65,90
cmr,Cameroon,rus,Russian Federation,06,Product of the chemicals or allied industries,38,252737,0,88,87
cmr,Cameroon,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,122193,575172,111,49
cmr,Cameroon,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,65458,0,116,97
cmr,Cameroon,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,16857,0,93,87
cmr,Cameroon,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,685217,43293,109,97
cmr,Cameroon,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,13502,0,69,36
cmr,Cameroon,rus,Russian Federation,06,Product of the chemicals or allied industries,29,132435,0,102,81
cmr,Cameroon,rus,Russian Federation,11,Textile and textile articles,61,2284,0,100,104
cmr,Cameroon,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,73707,793836,117,67
cmr,Cameroon,rus,Russian Federation,15,Base metals and articles of base metal,83,256865,0,46,85
cmr,Cameroon,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,35648,0,93,85
cmr,Cameroon,rus,Russian Federation,06,Product of the chemicals or allied industries,30,302099,0,79,91
cmr,Cameroon,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,161,0,101,86
cmr,Cameroon,rus,Russian Federation,02,Vegetable products,08,157,126,70,104
cmr,Cameroon,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,2305,0,114,88
cmr,Cameroon,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,44,0,134,109
cmr,Cameroon,rus,Russian Federation,02,Vegetable products,09,0,3277735,105,47
can,Canada,rus,Russian Federation,05,Mineral products,27,1741225792,89294566,47,21
can,Canada,rus,Russian Federation,15,Base metals and articles of base metal,74,230545350,938305,17,54
can,Canada,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,477786968,8734846,12,44
can,Canada,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,411141109,39312,17,57
can,Canada,rus,Russian Federation,06,Product of the chemicals or allied industries,31,641805983,830080,16,26
can,Canada,rus,Russian Federation,15,Base metals and articles of base metal,81,77280450,3324230,11,19
can,Canada,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,131562673,4507638,33,28
can,Canada,rus,Russian Federation,15,Base metals and articles of base metal,72,245743328,14958940,48,40
can,Canada,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,131701781,238652720,11,8
can,Canada,rus,Russian Federation,06,Product of the chemicals or allied industries,28,198201143,69444359,25,20
can,Canada,rus,Russian Federation,01,Live animals and animal products,03,158030589,305387,18,45
can,Canada,rus,Russian Federation,15,Base metals and articles of base metal,76,84738877,9746756,44,33
can,Canada,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,26978748,987220,19,56
can,Canada,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,36751586,114350570,18,31
can,Canada,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,11193867,14597234,52,53
