reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,exp_rank_hs2_5yr,tbal_HS2_5yr,import_factor,export_factor,trade_share,impTop5,expTop5,impTop10,expTop10,mean_total_rai
nga,Nigeria,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,2100,0,90,94,-2100,1,0,5.059023520207139e-7,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,818,54579,76,45,53761,0.014766142570897341,0.9852338574291026,1.3345463140424519e-5,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,15,Base metals and articles of base metal,81,0,47629,79,42,47629,0,1,1.1474106249711707e-5,0,0,0,0,12.30838397
nga,Nigeria,rus,Russian Federation,15,Base metals and articles of base metal,80,0,175222,55,18,175222,0,1,4.221201044084454e-5,0,0,0,0,12.30838397
pry,Paraguay,rus,Russian Federation,11,Textile and textile articles,62,0,131,131,99,131,0,1,3.650074215858436e-8,0,0,0,0,2.59203051
per,Peru,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,16697,0,65,36,-16697,1,0,7.116613890100435e-6,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,11,Textile and textile articles,59,9659,0,63,68,-9659,1,0,4.116869710994796e-6,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,690,0,88,61,-690,1,0,2.940925665789843e-7,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,124,0,93,90,-124,1,0,5.2851417762020365e-8,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,202,0,53,57,-202,1,0,8.60966644187751e-8,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,11,Textile and textile articles,52,0,22151,81,51,22151,0,1,9.441223829407364e-6,0,0,0,0,134.3148639
per,Peru,rus,Russian Federation,15,Base metals and articles of base metal,80,0,4153468,55,4,4153468,0,1,0.0017702957453966386,0,1,0,1,134.3148639
per,Peru,rus,Russian Federation,15,Base metals and articles of base metal,79,0,3624223,69,8,3624223,0,1,0.001544720353513893,0,0,0,1,134.3148639
phl,Philippines,rus,Russian Federation,15,Base metals and articles of base metal,79,882505,0,24,54,-882505,1,0,2.1640967997245647e-4,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,02,Vegetable products,11,62475,0,75,71,-62475,1,0,1.532024720118211e-5,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,15746,0,79,61,-15746,1,0,3.861266305399176e-6,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,0,559,83,66,559,0,1,1.3707912261641936e-7,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,02,Vegetable products,06,0,48022,49,57,48022,0,1,1.1776052998722165e-5,0,0,0,0,12.28638481
phl,Philippines,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,0,117833,124,62,117833,0,1,2.8895249114956247e-5,0,0,0,0,12.28638481
rwa,Rwanda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,632155,0,63,99,-632155,1,0,0.0033923423073041786,0,0,0,0,45.06121371
rwa,Rwanda,rus,Russian Federation,06,Product of the chemicals or allied industries,34,1546,0,115,87,-1546,1,0,8.296321641199168e-6,0,0,0,0,45.06121371
sen,Senegal,rus,Russian Federation,06,Product of the chemicals or allied industries,36,157720,0,42,37,-157720,1,0,1.3127999097407611e-4,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,06,Product of the chemicals or allied industries,35,553,0,82,73,-553,1,0,4.60295682276592e-7,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,343,0,107,88,-343,1,0,2.854998535639621e-7,0,0,0,0,50.03263798
sen,Senegal,rus,Russian Federation,02,Vegetable products,07,0,1366,106,81,1366,0,1,1.137005247721202e-6,0,0,0,0,50.03263798
zaf,South Africa,rus,Russian Federation,11,Textile and textile articles,60,139,38197,50,46,38058,0.0036258347245409013,0.9963741652754591,9.528893323615692e-6,0,0,0,0,45.41076939
zaf,South Africa,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,50,0,45,45,-50,1,0,1.2428126726335157e-8,0,0,0,0,45.41076939
lka,Sri Lanka,rus,Russian Federation,15,Base metals and articles of base metal,80,107749,0,25,42,-107749,1,0,6.999073250443253e-5,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,15,Base metals and articles of base metal,79,62522,0,48,54,-62522,1,0,4.0612540048094464e-5,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,06,Product of the chemicals or allied industries,32,4528,172,115,77,-4356,0.963404255319149,0.03659574468085106,3.0529883597140844e-6,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,3290,0,68,69,-3290,1,0,2.137091851799859e-6,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,1206,1077,97,77,-129,0.5282522996057819,0.47174770039421815,1.4829728564313308e-6,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,11,Textile and textile articles,58,1,0,81,65,-1,1,0,6.495719914285286e-10,0,0,0,0,7.187720139
lka,Sri Lanka,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,0,4,48,44,4,0,1,2.5982879657141146e-9,0,0,0,0,7.187720139
tun,Tunisia,rus,Russian Federation,11,Textile and textile articles,52,12195,0,49,67,-12195,1,0,5.3849315665609106e-6,0,0,0,0,12.72072158
tun,Tunisia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,0,89139,85,51,89139,0,1,3.936100163277351e-5,0,0,0,0,12.72072158
uga,Uganda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,61388,0,95,99,-61388,1,0,1.4222602933221641e-4,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,9097,0,87,82,-9097,1,0,2.107627205374296e-5,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,11,Textile and textile articles,56,1543,0,88,77,-1543,1,0,3.5748804857563357e-6,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,222,1794,90,71,1572,0.11011904761904762,0.8898809523809523,4.670744691694603e-6,0,0,0,0,36.80543833
uga,Uganda,rus,Russian Federation,02,Vegetable products,08,0,10671,74,94,10671,0,1,2.4722974506484678e-5,0,0,0,0,36.80543833
zmb,Zambia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,81151,0,46,37,-81151,1,0,0.0012780954882588257,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,02,Vegetable products,11,3367,0,93,71,-3367,1,0,5.3028890697187536e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,20,Miscellaneous manufactured articles,95,3623,0,106,91,-3623,1,0,5.706078734657275e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,26475,0,73,86,-26475,1,0,4.1697056168934956e-4,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,06,Product of the chemicals or allied industries,37,663,0,57,50,-663,1,0,1.0441982338056233e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,1146,0,121,109,-1146,1,0,1.8049037344513488e-5,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,11,Textile and textile articles,61,245,0,120,104,-245,1,0,3.858651090231942e-6,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,20,Miscellaneous manufactured articles,96,2219,10687,92,72,8468,0.17193553386022006,0.8280644661397799,2.0326428967564668e-4,0,0,0,0,46.14176721
zmb,Zambia,rus,Russian Federation,15,Base metals and articles of base metal,72,0,554949,128,54,554949,0,1,0.008740222709686227,0,0,0,0,46.14176721
zwe,Zimbabwe,rus,Russian Federation,02,Vegetable products,12,0,20289,103,83,20289,0,1,1.5389458894974503e-4,0,0,0,0,12.98777167
zwe,Zimbabwe,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,0,8848,122,89,8848,0,1,6.711318069039104e-5,0,0,0,0,12.98777167
alb,Albania,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,4955518,0,34,88,-4955518,1,0,0.009204841533279964,0,0,0,0,37.96741578
alb,Albania,rus,Russian Federation,15,Base metals and articles of base metal,73,90024,0,111,103,-90024,1,0,1.6721897775207262e-4,0,0,0,0,37.96741578
aze,Azerbaijan,rus,Russian Federation,11,Textile and textile articles,50,42,0,30,43,-42,1,0,3.381458416986589e-9,0,0,0,0,483.109934
ben,Benin,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,17346,0,129,103,-17346,1,0,5.061470502961732e-5,0,0,0,0,41.64389695
ben,Benin,rus,Russian Federation,20,Miscellaneous manufactured articles,96,97,0,123,90,-97,1,0,2.8304083868747147e-7,0,0,0,0,41.64389695
ben,Benin,rus,Russian Federation,01,Live animals and animal products,04,0,3117,75,63,3117,0,1,9.09524014627679e-6,0,0,0,0,41.64389695
bfa,Burkina Faso,rus,Russian Federation,01,Live animals and animal products,03,16963645,0,31,77,-16963645,1,0,0.016554466383738437,0,0,0,0,100.6357569
bfa,Burkina Faso,rus,Russian Federation,02,Vegetable products,07,345942,0,73,90,-345942,1,0,3.3759756288953476e-4,0,0,0,0,100.6357569
bfa,Burkina Faso,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,6907,0,90,91,-6907,1,0,6.740396849408331e-6,0,0,0,0,100.6357569
khm,Cambodia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,2277,0,75,73,-2277,1,0,6.982899351760924e-6,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,15,Base metals and articles of base metal,82,48,0,136,96,-48,1,0,1.4720209437177178e-7,0,0,0,0,30.8574895
khm,Cambodia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,39,0,137,88,-39,1,0,1.1960170167706458e-7,0,0,0,0,30.8574895
col,Colombia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,742,145,78,76,-597,0.8365276211950394,0.16347237880496054,4.994134715338068e-7,0,0,0,0,8.901150035
col,Colombia,rus,Russian Federation,11,Textile and textile articles,57,0,75365,94,49,75365,0,1,4.243325398212554e-5,0,0,0,0,8.901150035
ecu,Ecuador,rus,Russian Federation,15,Base metals and articles of base metal,81,13736,0,70,59,-13736,1,0,2.538389377769472e-6,0,0,0,0,10.35238016
ecu,Ecuador,rus,Russian Federation,11,Textile and textile articles,56,9720,0,77,77,-9720,1,0,1.7962394257366968e-6,0,0,0,0,10.35238016
ecu,Ecuador,rus,Russian Federation,02,Vegetable products,13,0,3100,59,55,3100,0,1,5.728747139695226e-7,0,0,0,0,10.35238016
ecu,Ecuador,rus,Russian Federation,02,Vegetable products,14,0,12273,41,32,12273,0,1,2.268029472434823e-6,0,0,0,0,10.35238016
slv,El Salvador,rus,Russian Federation,02,Vegetable products,10,35156,0,119,65,-35156,1,0,2.3103118689702773e-4,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",47,17840,0,73,37,-17840,1,0,1.1723735277741992e-4,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,319,0,83,69,-319,1,0,2.0963405569505017e-6,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,11,Textile and textile articles,57,0,620,94,66,620,0,1,4.074392305044863e-6,0,0,0,0,6.706226138
slv,El Salvador,rus,Russian Federation,11,Textile and textile articles,63,0,6000,127,85,6000,0,1,3.942960295204706e-5,0,0,0,0,6.706226138
eth,Ethiopia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,78408,0,60,80,-78408,1,0,1.3448227934579208e-4,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,137,0,124,87,-137,1,0,2.3497694457674617e-7,0,0,0,0,158.8537193
eth,Ethiopia,rus,Russian Federation,15,Base metals and articles of base metal,74,1,0,109,84,-1,1,0,1.715160179392308e-9,0,0,0,0,158.8537193
gtm,Guatemala,rus,Russian Federation,11,Textile and textile articles,58,109,0,74,65,-109,1,0,2.4619219278570683e-7,0,0,0,0,10.25103149
hun,Hungary,rus,Russian Federation,01,Live animals and animal products,03,116225,0,83,77,-116225,1,0,4.282437938844726e-6,0,0,0,0,146.3475875
hun,Hungary,rus,Russian Federation,11,Textile and textile articles,50,249,0,25,43,-249,1,0,9.174678827897068e-9,0,0,0,0,146.3475875
idn,Indonesia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,141,0,63,37,-141,1,0,1.259698525260966e-8,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,01,Live animals and animal products,04,69,0,67,75,-69,1,0,6.164482144894089e-9,0,0,0,0,12.98266392
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,51,35,0,57,56,-35,1,0,3.1269112329172917e-9,0,0,0,0,12.98266392
jam,Jamaica,rus,Russian Federation,06,Product of the chemicals or allied industries,38,69733,0,105,87,-69733,1,0,2.1057181325018115e-4,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,06,Product of the chemicals or allied industries,34,40077,0,95,87,-40077,1,0,1.2101998422020435e-4,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,05,Mineral products,27,38401,0,131,91,-38401,1,0,1.1595898929660571e-4,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,1414,0,85,80,-1414,1,0,4.2698370059477744e-6,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,11,Textile and textile articles,63,144,0,123,108,-144,1,0,4.348348860371142e-7,0,0,0,0,13.62458097
jam,Jamaica,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,102,0,133,88,-102,1,0,3.0800804427628925e-7,0,0,0,0,13.62458097
ken,Kenya,rus,Russian Federation,11,Textile and textile articles,56,6534,0,81,77,-6534,1,0,3.3681353539265653e-6,0,0,0,0,25.23202914
ken,Kenya,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,102,0,96,84,-102,1,0,5.257878881244408e-8,0,0,0,0,25.23202914
ken,Kenya,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,41,0,99,69,-41,1,0,2.113461118931576e-8,0,0,0,0,25.23202914
mwi,Malawi,rus,Russian Federation,20,Miscellaneous manufactured articles,96,103,0,121,90,-103,1,0,4.940576354494623e-7,0,0,0,0,11.22870996
mys,Malaysia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,7851,0,67,90,-7851,1,0,9.511410857960374e-7,0,0,0,0,12.2149565
mys,Malaysia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,0,318795,87,44,318795,0,1,3.8621707100541045e-5,0,0,0,0,12.2149565
mrt,Mauritania,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,32361,0,100,99,-32361,1,0,2.9085859426652755e-5,0,0,0,0,25.94611382
mrt,Mauritania,rus,Russian Federation,15,Base metals and articles of base metal,73,0,744,146,94,744,0,1,6.687024323546753e-7,0,0,0,0,25.94611382
moz,Mozambique,rus,Russian Federation,06,Product of the chemicals or allied industries,28,12268,0,130,85,-12268,1,0,4.530732719342971e-5,0,0,0,0,64.13267054
